6.695216166894584209e-01 -1.494019545076376687e+00 -1.573187865124097140e+00 -1.993618076521032345e-01 -6.037209681513516085e-02 7.142329874936127476e-01 -8.708146667935199314e-01 7.617216177578821634e-01 -9.726190560685996633e-01 -1.151163845945301523e+00
-1.264157643048981594e+00 8.236668467349490541e+00 -2.227499284872661356e+00 -2.117245855503322893e+00 -1.386221344077905426e+00 -1.324368250115919299e+00 -1.845619444721184887e+00 -1.929293973211432256e+00 -2.549298953191575734e+00 -1.522884618750190322e+00
-3.343972987505401839e+00 3.566711973097290156e-01 6.966841029818484188e+00 -1.802237446757810835e+00 -3.653469024253546582e+00 -2.984891872912412758e+00 -2.742003983820859858e+00 -2.070862317651928741e+00 -3.425290482717891827e+00 -2.019288004846595097e+00
-3.168487344422963758e+00 -4.693814282250712289e-01 -2.285541657132360349e+00 6.898200419434432185e+00 -1.455780954528424154e+00 -1.801737167784834392e+00 -6.901207722722820792e-01 -2.144629356477599114e+00 -2.440462585404234996e+00 -1.460028772112605289e+00
-2.133457932155327530e+00 -1.716012565003471435e+00 -5.664236557713316911e-01 -1.581549624905789209e+00 7.395336527932383497e+00 -1.180224204335869498e+00 -1.024680418279840133e+00 -2.333813399726827331e+00 -2.503824598087885267e+00 -4.896845154532593725e+00
-2.961338079332290540e+00 -1.249138384713952332e+00 -3.284414249878991665e+00 -1.231205703607608504e+00 -1.374744925427886066e+00 5.605011387951075008e+00 -1.143087189463130926e+00 -2.074840906165210885e+00 -2.780210085427846423e+00 -1.309580141980900780e+00
-3.838555152218480426e+00 -5.472716301122484278e-02 4.347818424795239778e-02 -4.139184090786064418e-01 -2.532313166834402551e+00 -1.114539772471321744e+00 6.005335378322219420e+00 -1.459775849522416458e+00 -3.176607003964234011e+00 -2.016649255718582001e+00
-3.392146310525666841e+00 -9.536962415993509579e-01 -3.597702937310937599e-01 -1.182396456638327153e+00 -1.335864251971896177e+00 -1.488928236094648971e+00 -6.474311564361682203e-01 7.466353198349986897e+00 -2.520006897571193338e+00 -1.773853736543223203e+00
-3.016977299301532689e+00 4.225796213310057947e-01 -1.129980732611014727e+00 -1.874717299570855644e+00 -1.422002084690199730e+00 -8.393681987831054236e-01 -1.523424271007678688e-01 -3.187389749347091517e+00 3.997166698494045267e+00 -1.848450190837167995e+00
-3.046829790791276249e+00 -1.130580040994868751e+00 -7.964112290486048407e-01 -9.377697396170473487e-01 4.653745670721622374e-01 -9.894080916432234085e-01 -1.639680367559644081e+00 -2.766844807115144356e+00 -2.302842121262342445e+00 4.311159347263847863e+00
-2.422428937496002854e-01 -1.946864367957565678e+00 -1.575235340811259377e+00 -1.541999610362148720e+00 -2.128625536539664687e+00 -1.322791975246520924e+00 -1.118767706009611507e+00 -1.184113428122892664e+00 -1.829788865938259068e+00 -9.769539883073847797e-01
-2.660226652926792612e-01 -9.150173236477006089e-01 -1.606078889924025810e-01 -2.021742643655418892e+00 -1.075203210882278215e+00 -1.349073131040222917e-01 1.412478300237308138e-01 -1.159889285089125144e+00 -1.816724700201870046e+00 -1.047373249734254941e+00
-2.238084339423561442e+00 -2.786026882162173646e+00 -1.339747629496190306e+00 -1.053378651369045294e+00 -1.439952623615264660e+00 -1.969537561681776294e+00 -1.547416893104618607e+00 -1.814016289906631441e+00 -1.325071369439122293e+00 -1.163427453117800825e+00
-3.478482128533842310e+00 -6.349018366216010456e-01 -1.205637408147972600e+00 -1.149838834018919620e+00 -7.403177111767379470e-01 -9.660973190720476556e-01 -7.515804183976709796e-01 -4.185644577832550728e-01 -4.130555665716180158e-01 -2.907882647707912133e-03
-1.421537126404440965e+00 1.407385212417329390e+00 6.800919114884758365e-02 -8.649977668200800607e-02 -1.442774365241155987e+00 -7.150876391132455767e-01 -1.828229945339500562e+00 -2.110208991875742068e+00 -1.853302215152311083e+00 -1.603748962937789457e+00
9.854934152832973693e-01 3.632008124958230333e-01 2.104515602509830219e-01 -1.948472437992156969e+00 2.497930980695616254e-01 5.694625270403622652e-01 -2.836522236119297657e-01 -4.810968941539348620e-01 -1.530784548154935920e-01 1.242535759835722425e-01
-1.361164741124416766e+00 -6.290174115435761548e-01 -6.241231455839698627e-01 -1.055432653985460822e+00 6.973288552282541630e-01 -1.296637142291822364e+00 2.263600389612089037e-01 -1.916498593975432194e-02 -1.555523016426987759e+00 1.144758932442231814e+00
-9.404354843626075988e-01 -1.237814689282142888e+00 -4.591516229389824844e-01 -8.500458173924804184e-01 -4.980299764266289397e-01 -1.498817198797118555e-01 -1.346935664108680930e+00 -1.362076354524322797e-01 -8.587865067765906302e-01 -1.200574109972014414e+00
-2.547374719330620874e+00 -3.372637096948918334e+00 -1.858163630994390747e+00 -2.025357979640382222e+00 -3.175104374117173833e+00 -1.616464519141788569e+00 -1.374880425319569222e+00 -4.414758168299587560e+00 -1.768733712386725498e+00 -1.947639640307643027e+00
-2.439857279044128191e+00 7.554890165288045134e-01 -7.223469239075274162e-01 -1.227032958556714855e-02 -8.239564459199146818e-01 8.890681672896964816e-02 -9.469298863512557451e-01 -6.231068381072796258e-01 -2.047527535379868535e+00 -6.422111285752376553e-01
2.035952199088725045e+00 -3.005028148070644001e+00 -1.273612318197113069e+00 -1.564359561874154370e+00 -1.951489889146967416e+00 -3.075250388809883662e-01 -7.253960283881315529e-01 -1.107949337127953182e+00 -1.453583349917165757e+00 -1.208913449902752069e+00
-6.186806300721714891e+00 -6.981527228451202660e+00 -4.884949119875738432e+00 -4.746568364050236077e+00 -6.033703757624333974e+00 -3.752276075149695078e+00 -3.271652758431415009e+00 -7.298316338806448478e+00 -5.203118005719540307e+00 -4.289805517458963102e+00
-9.818565110661413575e-01 -2.503467983946727315e+00 -7.749720962631481136e-01 -1.166519939843457809e+00 -1.878616868966218600e+00 -1.171789697562023003e+00 -9.978736513937438435e-01 -1.619167077311933545e+00 -1.066103616524294528e+00 -4.813181248362218279e-01
-1.378612588411180839e+00 -3.630540656940425270e-01 -1.073874222574358051e+00 -3.270017719873255513e-01 -3.618468485041401173e-01 -1.446237744192531982e-01 -1.031012307575915443e+00 -1.137810250488906494e+00 -4.092098967265309084e-01 -2.791916637345939201e-01
-5.686310753752205072e-01 -1.369825975537594998e+00 -2.008508283016128715e+00 -1.479455074314135921e+00 -9.889044212894718688e-01 -5.058540541119203038e-01 1.649323830175903061e-01 -2.132479341308803900e+00 -1.653509843660335932e+00 -6.171885757454393939e-01
-9.920523416673886485e-01 -3.026448347544085316e+00 -3.565147713647965899e-01 -3.774636798362096535e-01 -9.345377185704351053e-01 -4.016204166001295373e-01 -5.510687351158617409e-01 -2.762455896426288526e-01 -1.200186697041265793e+00 -7.495253869004196989e-01
8.494629268359943364e-01 -1.595480427527798506e+00 -1.340448591219171481e+00 -1.508736151139757231e+00 -2.294141904255086573e+00 -6.503971254877104480e-01 -1.214477134501859235e+00 -2.714693716817007996e+00 -1.678839359809451981e+00 -1.160810762270599872e+00
1.071107432076284560e+00 -4.784904822069641073e-01 -1.192203397377090274e-01 -6.792947064183381123e-01 -1.398734990690028823e+00 -1.040900366040316216e+00 -1.341047514765229209e+00 -1.046939202274770331e+00 -1.039061439750623705e+00 -2.901493443725853272e-01
-3.084896802237240721e+00 -1.979607936017485359e-01 -8.100785296230875177e-02 -7.656605800385641869e-01 -5.004923027687684378e-01 -1.423074155554068243e-01 2.696570021186875943e-01 -2.339216295159104675e+00 5.176434087987670241e-01 -1.316521366629684886e-01
-2.423443595834788300e-01 -1.374036058290361684e+00 -1.617092779688485971e+00 -8.207696510260495959e-01 -1.012501368644183497e+00 -8.259186322542630410e-02 5.462943345132805634e-02 -1.709676674208994385e+00 -9.343346539243847504e-01 -1.186045179884768652e+00
