1.815095920593689849e+00
5.430720031945930337e+00
-5.028811281333902539e-01
2.915067178845350604e+00
1.146013619009348616e+00
7.154515384633906017e+00
6.541228235841984429e+00
7.995904039280442355e+00
4.229016719157782767e+00
5.252305892064954129e+00
