-1.623174977259082219e+00 -1.146744137379115680e-01 -1.062235826136787242e+00 -7.622733002632133825e-01 -4.091476927163847144e+00 -4.245094187853150736e+00 -1.269754572808262649e+00 -1.564668829262876093e+00 -4.819213817606783579e+00 -3.706804584917195555e+00
-2.465253681213291692e+00 1.134213307781568814e+00 -8.007706994033565451e-01 -1.161355387152380958e+00 -4.767992860664376664e+00 1.592467827330718011e-01 -3.297704808078866900e+00 -2.709379229073727302e+00 -5.546159191103006592e+00 -4.178042192670652355e+00
-2.449514138926680573e+00 -1.326733538853919203e+00 -1.516931394408133293e+00 -4.213633971633711783e-01 -4.697274788517186828e+00 -4.217129104662446615e+00 -2.776917410421646970e+00 -3.388351388181323642e+00 -6.924542713735429622e+00 -5.261700153731537100e+00
-3.478832209601050440e+00 -5.573969529215082597e-01 -1.927970347981652788e+00 -1.181787938067212274e+00 -5.224084534140961189e+00 -6.109352653734556604e+00 -3.143226039486142209e+00 -3.370299785515361357e+00 -4.942597309393955030e+00 -6.053330179088997731e+00
-4.032940828668041711e+00 -7.142503357875544800e-01 -2.478555268822052682e+00 -2.076933218682861071e+00 -7.592551690083555904e+00 -7.635936604957995755e+00 -4.422572659216744917e+00 -4.453448843828948789e+00 -6.581197639165525359e+00 -7.284050677968106235e+00
-1.946433453158932902e+00 -8.661358973566680719e-01 -1.581791538141565256e+00 -1.579230342562242040e+00 -2.934643226133129890e+00 -1.946176498881491801e+00 -1.176499926375737110e-01 -2.533687602224868662e+00 -3.909866137404622410e+00 -2.000976616855516976e+00
-2.858575406430350352e+00 9.668300214259905045e-01 -1.357966459217310184e+00 -1.941238257758254093e+00 -4.350959213169820927e+00 -5.052887108440659247e+00 -2.284843290485074618e+00 -2.170980707112411423e+00 -5.717728411535515143e+00 -5.090767440115073761e+00
-2.537196511933395016e+00 8.732793899671389415e-01 -1.159640150384422697e+00 -2.252348379841977444e+00 -4.311025686968672055e+00 -4.247598030587493412e+00 -5.329262075204846960e-01 -2.918883811731346256e+00 -4.777366983221758900e+00 -5.605295480085154658e+00
-1.933705918868292795e+00 7.532821547995166567e-01 -8.988254701570443927e-01 -2.495254795975234696e-01 -1.114940088990494571e+00 -2.351607116871323289e+00 -2.011975438011747386e+00 -8.209495703098185215e-01 -2.107803575339631141e+00 -1.625509689405780112e+00
-2.275642722602668755e+00 1.358196183404953572e-01 -2.523948330234443205e+00 -8.959443697256338490e-01 -2.500730795841534793e+00 -2.364355416078482097e+00 -1.123613019648438627e+00 -3.437835116831354121e+00 -3.784035215427645760e+00 -5.023970284514724050e+00
-1.634067636660908596e+00 -2.195395409683579824e-01 -7.984834952653261375e-01 -1.456398058025154763e+00 -5.314968583077598119e+00 -4.323318417930420487e+00 -1.543705233665705112e+00 -1.913481167487150136e+00 -4.312888901254034124e+00 -5.381285423259178025e+00
-1.998652079962156103e+00 3.863761579007604641e-01 -1.680518950985801396e+00 -3.929264150741673678e-01 2.262109488521451883e+00 5.312336210129767200e-02 -7.527728669429490926e-01 1.140424491744861601e+00 1.144208630755255696e+00 1.214958424018567129e+00
-1.084162264444381796e+00 -1.355384105332262168e+00 -1.519030612763347943e+00 -6.367724650389773311e-01 -5.157110001606324268e-01 -5.202581296200600169e-01 -2.614759080394738699e+00 -1.032668638566987207e+00 -2.361495422452533521e+00 -7.609016637662572302e-01
-3.105801561869542482e+00 -1.293621001242331703e+00 -2.233154612903956338e+00 -2.476872985369548363e+00 -5.103248644279269719e+00 -2.142935423160301500e+00 -1.268870717672180737e+00 -3.071300570715304712e+00 -3.473246567431595544e+00 -3.998584229364733122e+00
-2.303571894550963339e+00 9.824017323885434472e-01 -1.804183148720332586e+00 -1.863689962802630884e+00 -4.399985743501433788e+00 -3.831219423879791641e+00 -3.099625989886990673e+00 -2.050511600608776686e+00 -1.570074325916326341e+00 -3.306612032777792365e+00
-7.999655541232565392e-01 -1.171732015475004163e+00 2.098483610944450461e-01 -9.998160848526279620e-01 3.103369576577773570e-01 -4.447284629391252686e+00 -1.299515267966696364e+00 -1.354132082373278978e+00 -1.571129239459915894e+00 -1.309580346016915864e-01
-4.041545702437638887e+00 6.710347983903843794e-01 -1.771962169206445337e+00 -1.286597905847026047e+00 -5.673808311435511342e+00 -5.143345112793972440e+00 -4.053746895801914718e+00 -3.761462738992453758e+00 -6.372654376123991327e+00 -6.688677624060705540e+00
-4.383715700781507962e+00 1.446533047974399300e-01 -2.312788209426355213e+00 -2.623774751149710482e+00 -7.220587925777127936e+00 -8.683594914728777425e+00 -2.956074589753875159e+00 -4.622822245319057721e+00 -5.341288684291337852e+00 -6.901204729743825261e+00
-2.500409733669051615e+00 5.018552439814918387e-01 1.425622302790919560e-01 -1.908908074294642043e+00 -1.196070253139786654e+00 -2.775517955057328123e+00 -6.339163708982491485e-01 -2.252194670945306676e+00 -2.295820092647956390e+00 -1.520934830964613127e+00
-2.295890149680662962e+00 3.920658604980631901e-01 -1.149302877305670378e+00 -1.242876476465110569e+00 -5.196584417762633912e+00 -5.429996756410754521e+00 -1.991251988930399897e+00 -3.608302155400914479e+00 -5.215594680667269500e+00 -5.001127379276539386e+00
